"id.company","id.file","dl.link","id.date","id.type","type.fin.report","situation","main.sector","sub.sector","segment","tickers","name.company"
22179,"16817","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=16817","2012-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"12255","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=12255","2011-09-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"10388","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=10388","2011-06-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"8060","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=8060","2011-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"7921","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=7921","2011-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=22179&data=30/09/2010&tipo=1","2010-09-30","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=22179&data=30/06/2010&tipo=1","2010-06-30","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=22179&data=31/03/2010&tipo=1","2010-03-31","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
23442,NA,NA,NA,NA,"dfp","ATIVO",NA,NA,NA,NA,"AGUAS GUARIROBA S.A."
23442,NA,NA,NA,NA,"dfp","ATIVO",NA,NA,NA,NA,"AGUAS GUARIROBA S.A."
23442,NA,NA,NA,NA,"itr","ATIVO",NA,NA,NA,NA,"AGUAS GUARIROBA S.A."
23442,NA,NA,NA,NA,"itr","ATIVO",NA,NA,NA,NA,"AGUAS GUARIROBA S.A."
